category,title,description,resource,region,statusWord,message,compliance
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,us-east-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,us-west-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,us-west-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ca-central-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,eu-central-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,eu-west-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,eu-west-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,eu-west-3,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,eu-north-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,eu-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ap-northeast-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ap-northeast-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ap-southeast-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ap-southeast-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ap-northeast-3,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ap-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,sa-east-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ap-east-1,OK,Region is not enabled,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,me-south-1,OK,Region is not enabled,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,af-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open RDP,Determine if TCP port 3389 for RDP is open to the public,N/A,ap-southeast-3,OK,Region is not enabled,CIS1: 4.2 Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,us-east-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,us-east-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,us-west-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,us-west-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ca-central-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,eu-central-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,eu-west-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,eu-west-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,eu-west-3,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,eu-north-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,eu-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ap-northeast-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ap-northeast-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ap-southeast-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ap-southeast-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ap-northeast-3,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ap-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,sa-east-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ap-east-1,OK,Region is not enabled,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,me-south-1,OK,Region is not enabled,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,af-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
EC2,Open SSH,Determine if TCP port 22 for SSH is open to the public,N/A,ap-southeast-3,OK,Region is not enabled,CIS1: 4.1 Ensure no security groups allow ingress from 0.0.0.0/0 to port 22
IAM,Access Keys Last Used,Detects access keys that have not been used for a period of time and that should be decommissioned,N/A,global,UNKNOWN,Unable to query for users: The security token included in the request is invalid.,CIS1: 1.3 Ensure credentials unused for 90 days or greater are disabled
IAM,Access Keys Rotated,Ensures access keys are not older than 180 days in order to reduce accidental exposures,N/A,global,UNKNOWN,Unable to query for users: The security token included in the request is invalid.,CIS1: 1.4 Ensure access keys are rotated every 90 days or less
IAM,Minimum Password Length,Ensures password policy requires a password of at least a minimum number of characters,N/A,global,UNKNOWN,Unable to query for password policy status: The security token included in the request is invalid.,CIS1: 1.9 Ensure IAM password policy requires minimum length of 14 or greater
IAM,No User IAM Policies,Ensures IAM policies are not connected directly to IAM users,N/A,global,UNKNOWN,Unable to query for user IAM policy status: The security token included in the request is invalid.,CIS1: 1.16 Ensure IAM policies are attached only to groups or roles
IAM,Password Expiration,Ensures password policy enforces a password expiration,N/A,global,UNKNOWN,Unable to query for password policy status: The security token included in the request is invalid.,CIS1: 1.11 Ensure IAM password policy expires passwords within 90 days or less
IAM,Password Requires Lowercase,Ensures password policy requires at least one lowercase letter,N/A,global,UNKNOWN,Unable to query for password policy status: The security token included in the request is invalid.,CIS1: 1.6 Ensure IAM password policy require at least one lowercase letter
IAM,Password Requires Numbers,Ensures password policy requires the use of numbers,N/A,global,UNKNOWN,Unable to query for password policy status: The security token included in the request is invalid.,CIS1: 1.8 Ensure IAM password policy require at least one number
IAM,Password Requires Symbols,Ensures password policy requires the use of symbols,N/A,global,UNKNOWN,Unable to query for password policy status: The security token included in the request is invalid.,CIS1: 1.7 Ensure IAM password policy require at least one symbol
IAM,Password Requires Uppercase,Ensures password policy requires at least one uppercase letter,N/A,global,UNKNOWN,Unable to query for password policy status: The security token included in the request is invalid.,CIS1: 1.5 Ensure IAM password policy requires at least one uppercase letter
IAM,Password Reuse Prevention,Ensures password policy prevents previous password reuse,N/A,global,UNKNOWN,Unable to query for password policy status: The security token included in the request is invalid.,CIS1: 1.10 Ensure IAM password policy prevents password reuse
IAM,Root Access Keys,Ensures the root account is not using access keys,N/A,global,UNKNOWN,Unable to query for root user: The security token included in the request is invalid.,CIS1: 1.12 Ensure no root account access key exists
IAM,Root Account In Use,Ensures the root account is not being actively used,N/A,global,UNKNOWN,Unable to query for root user: The security token included in the request is invalid.,CIS1: 1.1 Avoid the use of the root account
IAM,Root MFA Enabled,Ensures a multi-factor authentication device is enabled for the root account,N/A,global,UNKNOWN,Unable to query for root user: The security token included in the request is invalid.,"CIS1: 1.13 Ensure MFA is enabled for the ""root"" account"
IAM,Users MFA Enabled,Ensures a multi-factor authentication device is enabled for all users within the account,N/A,global,UNKNOWN,Unable to query for user MFA status: The security token included in the request is invalid.,CIS1: 1.2 Ensure multi-factor authentication (MFA) is enabled for all IAM users that have a console password
IAM,Users Password Last Used,Detects users with password logins that have not been used for a period of time and that should be decommissioned,N/A,global,UNKNOWN,Unable to query for user password status: The security token included in the request is invalid.,CIS1: 1.3 Ensure credentials unused for 90 days or greater are disabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,us-east-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,us-east-2,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,us-west-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,us-west-2,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ca-central-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,eu-central-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,eu-west-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,eu-west-2,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,eu-west-3,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,eu-north-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,eu-south-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ap-northeast-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ap-northeast-2,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ap-southeast-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ap-southeast-2,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ap-northeast-3,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ap-south-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,sa-east-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ap-east-1,OK,Region is not enabled,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,me-south-1,OK,Region is not enabled,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,af-south-1,UNKNOWN,Unable to describe CloudTrail trails: The security token included in the request is invalid.,CIS1: 3.0 Monitoring metrics are enabled
CloudWatchLogs,CloudWatch Monitoring Metrics,Ensures metric filters are setup for CloudWatch logs to detect security risks from CloudTrail.,N/A,ap-southeast-3,OK,Region is not enabled,CIS1: 3.0 Monitoring metrics are enabled
