category,title,description,resource,region,statusWord,message,compliance
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,eu-west-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,eu-west-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,eu-west-3,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,eu-north-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,eu-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,ap-northeast-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,ap-northeast-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,ap-southeast-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,ap-southeast-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,ap-northeast-3,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,ap-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,sa-east-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,ap-east-1,OK,Region is not enabled,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,me-south-1,OK,Region is not enabled,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,af-south-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Open All Ports Protocols,Determine if security group has all ports or protocols open to the public,N/A,ap-southeast-3,OK,Region is not enabled,PCI: PCI has explicit requirements around firewalled access to systems. Security groups should be properly secured to prevent access to backend services.; HIPAA: HIPAA requires strict access controls to networks and services processing sensitive data. Security groups are the built-in method for restricting access to AWS services and should be configured to allow least-privilege access.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,us-east-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,us-east-2,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,us-west-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,us-west-2,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ca-central-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,eu-central-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,eu-west-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,eu-west-2,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,eu-west-3,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,eu-north-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,eu-south-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ap-northeast-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ap-northeast-2,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ap-southeast-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ap-southeast-2,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ap-northeast-3,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ap-south-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,sa-east-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ap-east-1,OK,Region is not enabled,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,me-south-1,OK,Region is not enabled,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,af-south-1,UNKNOWN,Unable to query for instances: AWS was not able to validate the provided access credentials,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,Detect EC2 Classic Instances,Ensures AWS VPC is being used for instances instead of EC2 Classic,N/A,ap-southeast-3,OK,Region is not enabled,PCI: VPCs provide a firewall for compute resources that meets the network segmentation criteria for PCI. Ensure all instances are launched within a VPC to comply with isolation requirements.; HIPAA: AWS VPC is the recommended location for processing of HIPAA-related data. All EC2 instances storing or processing HIPAA data should be launched in a VPC to avoid exposure to the public network.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,us-east-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,us-east-2,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,us-west-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,us-west-2,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ca-central-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,eu-central-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,eu-west-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,eu-west-2,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,eu-west-3,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,eu-north-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,eu-south-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ap-northeast-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ap-northeast-2,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ap-southeast-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ap-southeast-2,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ap-northeast-3,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ap-south-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,sa-east-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ap-east-1,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,me-south-1,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,af-south-1,UNKNOWN,Unable to query for VPCs: AWS was not able to validate the provided access credentials,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,VPC Flow Logs Enabled,Ensures VPC flow logs are enabled for traffic logging,N/A,ap-southeast-3,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable VPC flow logs to log these network requests.; HIPAA: VPC Flow Logs provide a detailed traffic log of a VPC network containing HIPAA data. Flow Logs should be enabled to satisfy the audit controls of the HIPAA framework.
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,us-east-1,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,us-east-2,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,us-west-1,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,us-west-2,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,ca-central-1,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,eu-central-1,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,eu-west-1,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,eu-west-2,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,eu-west-3,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
EC2,Encrypted AMI,Ensures EBS-backed AMIs are configured to use encryption,N/A,eu-north-1,UNKNOWN,Unable to query for AMIs: AWS was not able to validate the provided access credentials,"HIPAA: HIPAA data should not be stored on EC2 AMIs. However, if data is accidentally included within an AMI, encrypting that data will allow it to remain compliant with the encryption at-rest regulatory requirement."
